"id_assignment","id_job_type","service_date","pitch","sandbags","created_by","updated_by","tarp_situation","plywoods","s2x4x8","s2x4x12","s2x4x16","job_info"
"979","1","2019-8-8",,"16","73","73",,,,,,
"968","7","2019-8-8",,,"73","73",,,,,,
"980","1","2019-8-8",,"41","73","73",,,,,,
"984","1","2019-8-9",,"18","73","73",,,,,,
"978","1","2019-8-8",,"28","73","73",,,,,,
"982","1","2019-8-9",,"28","73","73",,,,,,
"983","1","2019-8-9",,"71","73","73",,,,,,
"988","1","2019-8-9",,"0","73","73",,,,,,
"987","1","2019-8-9",,"10","73","73",,,,,,
"989","1","2019-8-10",,"16","73","73",,,,,,
"993","1","2019-8-12",,"19","73","73",,,,,,
"994","1","2019-8-12",,"60","73","73",,,,,,
"995","1","2019-8-12",,"38","73","73",,,,,,
"996","1","2019-8-13",,"19","73","73",,,,,,
"997","1","2019-8-13",,"16","73","73",,,,,,
"999","1","2019-8-14",,"65","73","73",,,,,,
"1000","1","2019-8-14",,"16","73","73",,,,,,
"1002","1","2019-8-14",,"41","73","73",,,,,,
"1004","1","2019-8-14",,"24","73","73",,,,,,
"1006","1","2019-8-15",,"22","73","73",,,,,,
"1009","1","2019-8-15",,"8","73","73",,,,,,
"1013","1","2019-8-15",,"33","73","73",,,,,,
"1012","4","2019-8-15",,"20","73","73",,,,,,
"1014","1","2019-8-15",,"25","73","73",,,,,,
"1020","1","2019-8-16",,"36","73","73",,,,,,
"1017","2","2019-8-16",,"0","73","73",,,,,,
"1010","1","2019-8-16",,"40","73","73",,,,,,
"1007","1","2019-8-15",,"25","73","73",,,,,,
"1015","1","2019-8-16",,"16","73","73",,,,,,
"1015","1","2019-8-16",,"16","73","73",,,,,,
"1018","1","2019-8-16",,"30","73","73",,,,,,
"1019","1","2019-8-16",,"27","73","73",,,,,,
"1022","1","2019-8-16",,"12","73","73",,,,,,
"1024","1","2019-8-16",,"25","73","73",,,,,,
"1026","1","2019-8-16",,"31","73","73",,,,,,
"1029","1","2019-8-16",,"22","73","73",,,,,,
"1027","1","2019-8-16",,"38","73","73",,,,,,
"1035","1","2019-8-16",,"30","73","73",,,,,,
"1031","1","2019-8-16",,"17","73","73",,,,,,
"1033","1","2019-8-17",,"31","73","73",,,,,,
"1036","1","2019-8-17",,"37","73","73",,,,,,
"1025","1","2019-8-17",,"40","73","73",,,,,,
"1038","1","2019-8-17",,"32","73","73",,,,,,
"1028","1","2019-8-17",,"31","73","73",,,,,,
"1039","1","2019-8-17",,"40","73","73",,,,,,
"1023","1","2019-8-17",,"62","73","73",,,,,,
"1037","1","2019-8-16",,"8","73","73",,,,,,
"1011","1","2019-8-19",,"20","73","73",,,,,,
"1043","1","2019-8-19",,"20","73","73",,,,,,
"1042","2","2019-8-20",,"0","73","73",,,,,,
"1046","1","2019-8-19",,"20","73","73",,,,,,
"1045","1","2019-8-20",,"29","73","73",,,,,,
"1048","1","2019-8-20",,"17","73","73",,,,,,
"1041","2","2019-8-20",,"0","73","73",,,,,,
"1050","1","2019-8-20",,"21","73","73",,,,,,
"1049","1","2019-8-20",,"25","73","73",,,,,,
"1051","1","2019-8-20",,"25","73","73",,,,,,
"1047","1","2019-8-20",,"8","73","73",,,,,,
"1030","2","2019-8-20",,"0","73","73",,,,,,
"1052","1","2019-8-21",,"34","73","73",,,,,,
"1054","8","2019-8-22",,,"73","73",,,,,,"25 sheets of plywood plus 6 2x4 16feet plus 20 2x4 8feet"
"1056","1","2019-8-22",,"27","73","73",,,,,,
"1003","2","2019-8-22",,"0","73","73",,,,,,
"1060","8","2019-8-22",,,"73","73",,,,,,"4 PLYWOODS"
"1059","1","2019-8-23",,"30","73","73",,,,,,
"1021","2","2019-8-23",,"0","73","73",,,,,,
"1064","1","2019-8-23",,"29","73","73",,,,,,
"1066","1","2019-8-23",,"18","73","73",,,,,,
"1063","1","2019-8-24",,"20","73","73",,,,,,
"1061","1","2019-8-23",,"322","73","73",,,,,,
"1068","1","2019-8-24",,"41","73","73",,,,,,
"1062","1","2019-8-23",,"6","73","73",,,,,,
"1067","2","2019-8-26",,"0","73","73",,,,,,
"1055","2","2019-8-26",,"0","73","73",,,,,,
"1070","1","2019-8-26",,"30","73","73",,,,,,
"1057","1","2019-8-26",,"16","73","73",,,,,,
"1071","1","2019-8-26",,"27","73","73",,,,,,
"1032","2","2019-8-27",,"0","73","73",,,,,,
"1072","1","2019-8-27",,"10","73","73",,,,,,
"1073","2","2019-8-27",,"0","73","73",,,,,,
"1077","1","2019-8-27",,"20","73","73",,,,,,
"1075","1","2019-8-27",,"35","73","73",,,,,,
"1078","1","2019-8-27",,"51","73","73",,,,,,
"1082","1","2019-8-27",,"27","73","73",,,,,,
"1079","1","2019-8-27",,"20","73","73",,,,,,
"1084","1","2019-8-27",,"49","73","73",,,,,,
"1083","1","2019-8-27",,"18","73","73",,,,,,
"1083","1","2019-8-27",,"18","73","73",,,,,,
"1074","1","2019-8-27",,"48","73","73",,,,,,
"1087","1","2019-8-28",,"11","73","73",,,,,,
"1076","2","2019-8-28",,"0","73","73",,,,,,
"1088","1","2019-8-28",,"54","73","73",,,,,,
"1089","1","2019-8-28",,"8","73","73",,,,,,
"1080","1","2019-8-28",,"13","73","73",,,,,,
"1081","7","2019-8-28",,,"73","73",,,,,,"We put ladder for the adjuster, and go up on roof for take some pictures for him. He said we don’t need install a roof tarp because is a new roof."
"1092","1","2019-8-28",,"49","73","73",,,,,,
"1099","1","2019-8-28",,"14","73","73",,,,,,
"1098","1","2019-8-28",,"22","73","73",,,,,,
"1102","4","2019-8-28",,"50","73","73",,,,,,
"1097","1","2019-8-28",,"3","73","73",,,,,,
"1103","1","2019-8-28",,"25","73","73",,,,,,
"1090","1","2019-8-29",,"33","73","73",,,,,,
"1101","1","2019-8-29",,"30","73","73",,,,,,
"1085","1","2019-8-29",,"27","73","73",,,,,,
"1100","1","2019-8-29",,"15","73","73",,,,,,
"1093","1","2019-8-29",,"82","73","73",,,,,,
"1096","1","2019-8-29",,"42","73","73",,,,,,
"1111","1","2019-8-29",,"16","73","73",,,,,,
"1106","1","2019-8-29",,"35","73","73",,,,,,
"1115","1","2019-8-29",,"25","73","73",,,,,,
"1126","1","2019-8-29",,"23","73","73",,,,,,
"1110","1","2019-8-30",,"32","73","73",,,,,,
"1108","1","2019-8-29",,"10","73","73",,,,,,
"1107","1","2019-8-30",,"54","73","73",,,,,,
"1113","1","2019-8-30",,"12","73","73",,,,,,
"1112","2","2019-8-30",,"5","73","73",,,,,,
"1130","1","2019-8-30",,"50","73","73",,,,,,
"1094","1","2019-8-29",,"17","73","73",,,,,,
"1118","1","2019-8-30",,"24","73","73",,,,,,
"1140","1","2019-8-30",,"11","73","73",,,,,,
"1114","1","2019-8-30",,"43","73","73",,,,,,
"1131","1","2019-8-31",,"18","73","73",,,,,,
"1132","1","2019-8-31",,"35","73","73",,,,,,
"1132","1","2019-8-31",,"35","73","73",,,,,,
"1121","1","2019-8-31",,"32","73","73",,,,,,
"1133","1","2019-8-31",,"15","73","73",,,,,,
"1119","1","2019-8-31",,"18","73","73",,,,,,
"1129","1","2019-8-31",,"28","73","73",,,,,,
"1137","1","2019-8-31",,"16","73","73",,,,,,
"1120","1","2019-8-31",,"54","73","73",,,,,,
"1138","1","2019-8-31",,"20","73","73",,,,,,
"1139","1","2019-8-31",,"50","73","73",,,,,,
"1144","1","2019-8-31",,"23","73","73",,,,,,
"1146","3","2019-9-2",,"9","73","73",,,,,,
"1148","1","2019-9-2",,"14","73","73",,,,,,
"1141","1","2019-9-3",,"0","73","73",,,,,,
"1150","1","2019-9-3",,"16","73","73",,,,,,
"1151","1","2019-9-3",,"28","73","73",,,,,,
"1152","1","2019-9-4",,"27","73","73",,,,,,
"1154","1","2019-9-4",,"29","73","73",,,,,,
"1149","4","2019-9-4",,"12","73","73",,,,,,
"1155","1","2019-9-4",,"55","73","73",,,,,,
"1162","1","2019-9-4",,"41","73","73",,,,,,
"1163","1","2019-9-4",,"21","73","73",,,,,,
"1158","1","2019-9-4",,"18","73","73",,,,,,
"1165","3","2019-9-4",,"4","73","73",,,,,,
"1160","1","2019-9-4",,"53","73","73",,,,,,
"1168","1","2019-9-4",,"54","73","73",,,,,,
"1161","1","2019-9-5",,"20","73","73",,,,,,
"1169","2","2019-9-5",,"0","73","73",,,,,,
"1164","1","2019-9-5",,"102","73","73",,,,,,
"1171","1","2019-9-5",,"20","73","73",,,,,,
"1175","1","2019-9-6",,"20","73","73",,,,,,
"1172","1","2019-9-6",,"14","73","73",,,,,,
"1180","1","2019-9-6",,"8","73","73",,,,,,
"1173","1","2019-9-6",,"28","73","73",,,,,,
"1173","8","2019-9-6",,,"73","73",,,,,,"no needed board up in this job."
"1179","1","2019-9-6",,"22","73","73",,,,,,
"1182","1","2019-9-7",,"40","73","73",,,,,,
"1176","1","2019-9-7",,"18","73","73",,,,,,
"1177","1","2019-9-7",,"22","73","73",,,,,,
"1183","1","2019-9-7",,"19","73","73",,,,,,
"1189","1","2019-9-7",,"50","73","73",,,,,,
"1187","1","2019-9-7",,"41","73","73",,,,,,
"1186","8","2019-9-7",,,"73","73",,,,,,
"1186","1","2019-9-7",,"35","73","73",,,,,,
"1192","1","2019-9-8",,"25","73","73",,,,,,
"1184","1","2019-9-8",,"0","73","73",,,,,,
"1184","11","2019-9-8",,,"73","73",,,,,,"36 in diameter, 50ft length. Massive tree, all debris remove. 6-8k for crhis"
"1200","1","2019-9-8",,"61","73","73",,,,,,
"1205","1","2019-9-8",,"35","73","73",,,,,,
"1201","1","2019-9-8",,"24","73","73",,,,,,
"1206","1","2019-9-8",,"28","73","73",,,,,,
"1191","1","2019-9-8",,"9","73","73",,,,,,
"1207","2","2019-9-8",,"0","73","73","1",,,,,
"1196","1","2019-9-8",,"34","73","73",,,,,,
"1194","1","2019-9-9",,"34","73","73",,,,,,
"1170","7","2019-9-9",,,"73","73",,,,,,
"1208","1","2019-9-9",,"32","73","73",,,,,,
"1215","1","2019-9-10",,"16","73","73",,,,,,
"1218","2","2019-9-10",,"0","73","73",,,,,,
"1212","1","2019-9-10",,"12","73","73",,,,,,
"1213","1","2019-9-10",,"27","73","73",,,,,,
"1214","1","2019-9-10",,"38","73","73",,,,,,
"1221","1","2019-9-10",,"16","73","73",,,,,,
"1209","1","2019-9-11",,"14","73","73",,,,,,
"1219","2","2019-9-11",,"0","73","73",,,,,,
"1223","1","2019-9-11",,"10","73","73",,,,,,
"1197","1","2019-9-11",,"22","73","73",,,,,,
"1222","1","2019-9-11",,"23","73","73",,,,,,
"1224","1","2019-9-12",,"22","73","73",,,,,,
"1210","1","2019-9-12",,"16","73","73",,,,,,
"1226","1","2019-9-12",,"28","73","73",,,,,,
"1228","3","2019-9-12",,"0","73","73",,,,,,
"1217","2","2019-9-12",,"0","73","73",,,,,,
"1229","1","2019-9-12",,"79","73","73",,,,,,
"1230","1","2019-9-12",,"42","73","73",,,,,,
"1235","1","2019-9-12",,"35","73","73",,,,,,
"1227","1","2019-9-12",,"16","73","73",,,,,,
"1233","1","2019-9-12",,"44","73","73",,,,,,
"1236","3","2019-9-13",,"0","73","73",,,,,,
"1237","1","2019-9-13",,"36","73","73",,,,,,
"1234","3","2019-9-13",,"8","73","73",,,,,,
"1239","1","2019-9-13",,"17","73","73",,,,,,
"1238","1","2019-9-13",,"20","73","73",,,,,,
"1241","1","2019-9-13",,"0","73","73",,,,,,
"1243","11","2019-9-14",,,"73","73",,,,,,"12 inches diameter, 80 ft length 
2 guys for 5 hrs
Haul debris"
"1242","1","2019-9-14",,"16","73","73",,,,,,
"1240","1","2019-9-14",,"30","73","73",,,,,,
"1245","2","2019-9-16",,"0","73","73",,,,,,
"1247","1","2019-9-16",,"19","73","73",,,,,,
"1248","1","2019-9-16",,"29","73","73",,,,,,
"1244","1","2019-9-16",,"0","73","73",,,,,,
"1250","6","2019-9-13",,,"73","73",,,,,,"02 helpers (charge $250 each)"
"1249","1","2019-9-17",,"12","73","73",,,,,,
"1251","1","2019-9-17",,"0","73","73",,,,,,
"1255","1","2019-9-19",,"46","73","73",,,,,,
"1258","2","2019-9-19",,"0","73","73",,,,,,
"1260","1","2019-9-20",,"17","73","73",,,,,,
"1259","2","2019-9-20",,"0","73","73",,,,,,
"1262","4","2019-9-20",,"0","73","73",,,,,,
"1257","1","2019-9-21",,"16","73","73",,,,,,
"1261","1","2019-9-21",,"15","73","73",,,,,,
"1264","1","2019-9-21",,"61","73","73",,,,,,
"1266","1","2019-9-21",,"0","73","73",,,,,,
"1270","1","2019-9-21",,"32","73","73",,,,,,
"1273","1","2019-9-21",,"14","73","73",,,,,,
"1267","1","2019-9-21",,"19","73","73",,,,,,
"1272","1","2019-9-22",,"42","73","73",,,,,,
"1276","1","2019-9-22",,"29","73","73",,,,,,
"1278","1","2019-9-23",,"24","73","73",,,,,,
"1280","1","2019-9-23",,"11","73","73",,,,,,
"1283","1","2019-9-23",,"19","73","73",,,,,,
"1279","3","2019-9-23",,"0","73","73","1",,,,,
"1284","1","2019-9-24",,"15","73","73",,,,,,
"1289","1","2019-9-25",,"49","73","73",,,,,,
"1290","1","2019-9-25",,"41","73","73",,,,,,
"1275","1","2019-9-25",,"25","73","73",,,,,,
"1297","1","2019-9-26",,"19","73","73",,,,,,
"1292","1","2019-9-26",,"14","73","73",,,,,,
"1294","2","2019-9-26",,"46","73","73",,,,,,
"1298","1","2019-9-26",,"16","73","73",,,,,,
"1299","4","2019-9-26",,"25","73","73",,,,,,
"1301","1","2019-9-26",,"48","73","73",,,,,,
"1302","1","2019-9-27",,"65","73","73",,,,,,
"1304","1","2019-9-27",,"15","73","73",,,,,,
"1307","1","2019-9-30",,"19","73","73",,,,,,
"1308","2","2019-10-1",,"0","73","73",,,,,,
"1306","1","2019-10-1",,"22","73","73",,,,,,
"1231","2","2019-10-2",,"0","73","73",,,,,,
"1313","1","2019-10-3",,"84","73","73",,,,,,
"1316","2","2019-10-4",,"0","73","73",,,,,,
"1317","1","2019-10-7",,"19","73","73",,,,,,
"1318","1","2019-10-7",,"0","73","73",,,,,,
"1319","1","2019-10-8",,"0","73","73",,,,,,
"1320","1","2019-10-7",,"25","73","73",,,,,,
"1321","1","2019-10-8",,"58","73","73",,,,,,
"1325","2","2019-10-9",,"21","73","73",,,,,,
"1325","1","2019-10-8",,"21","73","73",,,,,,
"1324","1","2019-10-9",,"0","73","73",,,,,,
"1326","1","2019-10-9",,"71","73","73",,,,,,
"1324","2","2019-10-9",,,"73","73","1",,,,,
"1332","1","2019-10-9",,"29","73","73",,,,,,
"1330","1","2019-10-9",,"32","73","73",,,,,,
"1331","1","2019-10-10",,"14","73","73",,,,,,
"1333","1","2019-10-10",,"17","73","73",,,,,,
"1322","2","2019-10-10",,"0","73","73",,,,,,
"1328","1","2019-10-10",,"20","73","73",,,,,,
"1323","1","2019-10-11",,"57","73","73",,,,,,
"1334","1","2019-10-11",,"17","73","73",,,,,,
"1337","1","2019-10-12",,"27","73","73",,,,,,
"1341","1","2019-10-12",,"25","73","73",,,,,,
"1340","1","2019-10-12",,"21","73","73",,,,,,
"1342","1","2019-10-12",,"19","73","73",,,,,,
"1336","1","2019-10-14",,"22","73","73",,,,,,
"1344","1","2019-10-14",,"35","73","73",,,,,,
"1327","1","2019-10-14",,"20","73","73",,,,,,
"1348","1","2019-10-15",,"22","73","73",,,,,,
"1347","1","2019-10-15",,"26","73","73",,,,,,
"1345","2","2019-10-15",,"0","73","73",,,,,,
"1349","1","2019-10-15",,"27","73","73",,,,,,
"1343","1","2019-10-15",,"30","73","73",,,,,,
"1354","1","2019-10-16",,"50","73","73",,,,,,
"1356","1","2019-10-16",,"22","73","73",,,,,,
"1312","1","2019-10-16",,"23","73","73",,,,,,
"1351","2","2019-10-16",,"0","73","73",,,,,,
"1357","1","2019-10-16",,"23","73","73",,,,,,
"1358","1","2019-10-17",,"27","73","73",,,,,,
"1366","1","2019-10-18",,"60","73","73",,,,,,
"1353","1","2019-10-18",,"80","73","73",,,,,,
"1368","1","2019-10-18",,"37","73","73",,,,,,
"1371","1","2019-10-19",,"19","73","73",,,,,,
"1372","1","2019-10-19",,"17","73","73",,,,,,
"1375","1","2019-10-19",,"18","73","73",,,,,,
"1374","1","2019-10-19",,"19","73","73",,,,,,
"1376","1","2019-10-20",,"14","73","73",,,,,,
"1378","1","2019-10-21",,"22","73","73",,,,,,
"1361","1","2019-10-21",,"26","73","73",,,,,,
"1360","2","2019-10-21",,"0","73","73",,,,,,
"1383","1","2019-10-21",,"23","73","73",,,,,,
"1384","1","2019-10-21",,"14","73","73",,,,,,
"1362","2","2019-10-21",,"0","73","73",,,,,,
"1380","1","2019-10-21",,"19","73","73",,,,,,
"1387","1","2019-10-21",,"36","73","73",,,,,,
"1381","1","2019-10-21",,"23","73","73",,,,,,
"1365","1","2019-10-21",,"26","73","73",,,,,,
"1363","7","2019-10-22",,,"73","73",,,,,,
"1393","1","2019-10-22",,"20","73","73",,,,,,
"1388","1","2019-10-22",,"36","73","73",,,,,,
"1392","1","2019-10-22",,"36","73","73",,,,,,
"1405","1","2019-10-22",,"10","73","73",,,,,,
"1395","1","2019-10-22",,"45","73","73",,,,,,
"1386","1","2019-10-22",,"14","73","73",,,,,,
"1403","1","2019-10-22",,"28","73","73",,,,,,
"1400","1","2019-10-23",,"36","73","73",,,,,,
"1409","1","2019-10-23",,"50","73","73",,,,,,
"1399","1","2019-10-23",,"15","73","73",,,,,,
"1394","1","2019-10-23",,"8","73","73",,,,,,
"1410","1","2019-10-23",,"21","73","73",,,,,,
"1402","1","2019-10-23",,"31","73","73",,,,,,
"1401","1","2019-10-23",,"25","73","73",,,,,,
"1411","1","2019-10-24",,"44","73","73",,,,,,
"1418","1","2019-10-24",,"0","73","73",,,,,,
"1413","1","2019-10-24",,"37","73","73",,,,,,
"1421","1","2019-10-24",,"18","73","73",,,,,,
"1426","1","2019-10-24",,"17","73","73",,,,,,
"1423","1","2019-10-24",,"8","73","73",,,,,,
"1422","1","2019-10-25",,"14","73","73",,,,,,
"1424","1","2019-10-25",,"36","73","73",,,,,,
"1429","1","2019-10-25",,"31","73","73",,,,,,
"1425","1","2019-10-25",,"20","73","73",,,,,,
"1427","1","2019-10-25",,"39","73","73",,,,,,
"1431","1","2019-10-25",,"25","73","73",,,,,,
"1428","1","2019-10-25",,"33","73","73",,,,,,
"1434","1","2019-10-25",,"16","73","73",,,,,,
"1435","1","2019-10-25",,"20","73","73",,,,,,
"1433","1","2019-10-26",,"34","73","73",,,,,,
"1430","1","2019-10-26",,"69","73","73",,,,,,
"1437","11","2019-10-27",,,"73","73",,,,,,"We remove the coconut tree, 25 ft length by 1.5ft diameter, we cut in pieces and cleaned the area. We put debris in front of the house.
3hr 3 guys.
The roof don’t have any damage and h.o told us don’t have leaks inside the house."
"1432","11","2019-10-26",,,"73","73",,,,,,"We remove, cut, and Haul debris.
45 ft length by 7ft diameter.
4 guys working there  at 12:30 until 5:40."
"1438","1","2019-10-28",,"12","73","73",,,,,,
"1396","4","2019-10-28",,"30","73","73",,,,,,
"1443","1","2019-10-28",,"25","73","73",,,,,,
"1436","11","2019-10-28",,,"73","73",,,,,,"We remove, cleaning the area and haul debris to the front of the house.
68ft length and 5.5ft diameter. 
3 guys working 10/27 from 1:30pm to  5:30pm 
2 guys wornking 10/28 from 07:00 am to 10:00am
5 guys working 10/28 from 10:00 to 14h"
"1441","1","2019-10-28",,"14","73","73",,,,,,
"1444","1","2019-10-28",,"23","73","73",,,,,,
"1446","1","2019-10-28",,"23","73","73",,,,,,
"1436","1","2019-10-28",,"16","73","73",,,,,,
"1419","2","2019-10-29",,"41","73","73",,,,,,
"1449","1","2019-10-29",,"21","73","73",,,,,,
"1420","7","2019-10-29",,,"73","73",,,,,,
"1440","1","2019-10-29",,"14","73","73",,,,,,
"1454","1","2019-10-30",,"30","73","73",,,,,,
"1453","2","2019-10-30",,"0","73","73",,,,,,
"1451","1","2019-10-30",,"41","73","73",,,,,,
"1450","3","2019-10-30",,"25","73","73",,,,,,
"1467","1","2019-10-30",,"18","73","73",,,,,,
"1459","1","2019-10-30",,"32","73","73",,,,,,
"1468","1","2019-10-31",,"24","73","73",,,,,,
"1457","1","2019-10-31",,"25","73","73",,,,,,
"1462","1","2019-10-31",,"18","73","73",,,,,,
"1462","1","2019-10-31",,"18","73","73",,,,,,
"1448","1","2019-10-31",,"13","73","73",,,,,,
"1463","1","2019-10-31",,"8","73","73",,,,,,
"1461","1","2019-10-31",,"10","73","73",,,,,,
"1460","2","2019-10-31",,"0","73","73","1",,,,,
"1455","1","2019-10-31",,"20","73","73",,,,,,
"1465","1","2019-10-31",,"18","73","73",,,,,,
"1474","2","2019-11-1",,"14","73","73",,,,,,
"1439","11","2019-10-29",,,"73","73",,,,,,"We cut, remove, cleaning and haul all debris.
5ft diameter and 50ft length
3 guys working for 2 days from 08:00 am to 5:00pm"
"1456","1","2019-11-1",,"12","73","73",,,,,,
"1477","1","2019-10-31",,"20","73","73",,,,,,
"1480","11","2019-11-2",,,"73","73",,,,,,"We cut, remove, cleaning and haul all debris to front of the house.
1ft diameter and 35 ft length.
3 guys working to 09:00am btw 10:30am.
H.o told us did a repair in the roof and hasn’t any leaking."
"1475","1","2019-11-2",,"44","73","73",,,,,,
"1478","1","2019-11-2",,"21","73","73",,,,,,
"1464","2","2019-11-1",,"0","73","73","1",,,,,
"1456","11","2019-10-31",,,"73","73",,,,,,"We cut, remove, cleaning and haul all debris.
3 guys working 10/31 From 10:00 am to 06:00pm
7 guys working 11/01 from 08:00am to 12:00 pm
5 guys working 11/01 from 12:00pm to 05:pm"
"1481","1","2019-11-2",,"21","73","73",,,,,,
"1471","1","2019-11-4",,"14","73","73",,,,,,
"1476","1","2019-11-4",,"21","73","73",,,,,,
"1445","2","2019-11-4",,"0","73","73",,,,,,
"1452","2","2019-11-4",,"0","73","73",,,,,,
"1486","1","2019-11-5",,"16","73","73",,,,,,
"1473","7","2019-11-5",,,"73","73",,,,,,
"1473","7","2019-11-5",,,"73","73",,,,,,
"1488","1","2019-11-5",,"16","73","73",,,,,,
"1488","1","2019-11-5",,"16","73","73",,,,,,
"1489","1","2019-11-6",,"32","73","73",,,,,,
"1487","2","2019-11-6",,"0","73","73",,,,,,
"1483","2","2019-11-6",,"0","73","73",,,,,,
"1492","1","2019-11-6",,"22","73","73",,,,,,
"1496","1","2019-11-7",,"31","73","73",,,,,,
"1497","1","2019-11-8",,"19","73","73",,,,,,
"1491","2","2019-11-8",,"0","73","73",,,,,,
"1490","1","2019-11-9",,"20","73","73",,,,,,
"1499","1","2019-11-8",,"27","73","73",,,,,,
"1502","1","2019-11-8",,"57","73","73",,,,,,
"1504","1","2019-11-11",,"62","73","73",,,,,,
"1508","3","2019-11-11",,"8","73","73",,,,,,
"1508","1","2019-11-11",,"35","73","73",,,,,,
"1494","7","2019-11-11",,,"73","73",,,,,,"Ladder assist"
"1495","7","2019-11-11",,,"73","73",,,,,,"ladder assist"
"1501","7","2019-11-11",,,"73","73",,,,,,"ladder assist"
"1513","1","2019-11-11",,"20","73","73",,,,,,
"1507","1","2019-11-12",,"32","73","73",,,,,,
"1510","1","2019-11-12",,"14","73","73",,,,,,
"1503","11","2019-11-12",,,"73","73",,,,,,"3 feet in diameter - 30 feet long
On November 12, 2019  we responded to a request for a tree removal at the home of Kitty Koch. 
Upon arrival we on viewed a 30 ft tree had fallen onto the roof of the insured's home.  It took 2 crew members 6 hours to remove the tree from the home.  
We received approval for the cost to remove the tree from the home from the adjuster, Yivel Morell."
"1515","1","2019-11-12",,"49","73","73",,,,,,
"1493","2","2019-11-13",,"0","73","73",,,,,,
"1498","1","2019-11-13",,"13","73","73",,,,,,
"1516","1","2019-11-13",,"56","73","73",,,,,,
"1522","1","2019-11-14",,"18","73","73",,,,,,
"1512","2","2019-11-14",,"23","73","73",,,,,,
"1528","1","2019-11-14",,"19","73","73",,,,,,
"1527","1","2019-11-15",,"15","73","73",,,,,,
"1529","1","2019-11-15",,"40","73","73",,,,,,
"1530","1","2019-11-14",,"16","73","73",,,,,,
"1531","1","2019-11-15",,"22","73","73",,,,,,
"1533","1","2019-11-15",,"15","73","73",,,,,,
"1538","1","2019-11-16",,"14","73","73",,,,,,
"1532","1","2019-11-16",,"15","73","73",,,,,,
"1540","1","2019-11-17",,"22","73","73",,,,,,
"1539","1","2019-11-17",,"42","73","73",,,,,,
"1541","1","2019-11-18",,"23","73","73",,,,,,
"1542","1","2019-11-19",,"25","73","73",,,,,,
"1521","7","2019-11-19",,,"73","73",,,,,,
"1526","1","2019-11-20",,"35","73","73",,,,,,
"1544","1","2019-11-20",,"30","73","73",,,,,,
"1485","2","2019-11-19",,"0","73","73","1",,,,,
"1537","1","2019-11-20",,"29","73","73",,,,,,
"1548","1","2019-11-20",,"17","73","73",,,,,,
