"id","payment_info"
"1667","CK #20959"
"1668","EDISON CK#00080889"
"1670","PEOPLE'S TRUST CK#137441"
"1671","CK#37984"
"1672","CK#37984"
"1673","ACH"
"1674","LESS ALACRITY FEE: $31.50  ACH"
"1676","ACH"
"1677","ACH"
"1679","RAPID RESPONSE CK#70962"
"1680","ACH"
"1681","CK #1275"
"1682","ACH"
"1683","ACH"
"1684","EDI CK#00083173"
"1685","NEXXUS CK#43575 LESS NEXXUS FEE: $92.80"
"1686","AMERICAN INTEGRITY CK#0000626301"
"1687","KUSTOM CK#38254"
"1688","ACH"
"1689","BAXTER CK#16831"
"1691","DKI CK#38129"
"1692","ACH"
"1693","ACH"
"1694","ACH"
"1695","UNIVERSAL CK#5695640"
"1696","CK #20959"
"1697","ACH"
"1698","PREFERRED CK#0365   LESS FEE: $65.14"
"1700","FLORIDA PENINSULA CK#00449646"
"1702","LESS NEXXUS FEE: $33.00  CK# 43393"
"1704","LESS NEXXUS FEE: $50.09 NEXXUS CK#44586"
"1705","ACH"
"1706","DCMG CK#1086 LESS DCMG FEE: $6.88"
"1708","AAA CK#766366"
"1709","CK#5715"
"1710","DKI CK#38129"
"1711","ACH"
"1712","ACH"
"1713","PREFERRED REPAIR CK#0425 LESS FEE: $30.00"
"1714","DCMG CK#1454 LESS DCMG FEE: $117.48"
"1715","RECD PREFERRED CK#0312 $513.46
RECD PREFERRED CK#0311 $868.79
LESS PREFERRED REPAIR FEE $72.75"
"1716","CK#5715"
"1717","ACH"
"1718","ACH"
"1719","ESI CK#16012"
"1720","CK#37984"
"1721","ACH"
"1722","LESS NEXXUS FEE: $23.10  CK#4330"
"1723","ACH"
"1724","PREFERRED CK#0365   LESS FEE: $55.45"
"1725","MR. GOLDMAN PAID VIA CC ENDING 3091"
"1726","ACH"
"1728","PEOPLE'S TRUST CK#137441"
"1729","CK#5724"
"1732","ACH"
"1733","RYTECH CK#3948"
"1737","ACH"
"1738","PENINSULA INS CK#1203"
"1739","SERVPRO CK#2233"
"1740","ACH"
"1742","JARVIS CK#52807"
"1744","ACH"
"1745","DISCREET CK#0015360483"
"1746","HO paid via credit card"
"1749","ACH LESS ALACRITY FEE: $59.42"
"1750","CK#160297"
"1751","ACH"
"1752","DKI CK#38129"
"1753","DCMG CK#1086 LESS DCMG FEE: $81.95"
"1754","UPC CK#5022748"
"1755","ACH"
"1757","AAA CK#774149"
"1758","ACH"
"1760","ACH"
"1761","SERVPRO CK#2233"
"1762","USAA CK#0027602800"
"1763","LESS DCMG FEE: $12.38  CK#1057"
"1764","ALACRITY ACH LESS FEEl $73.19"
"1765","DCMG CK#1454 LESS DCMG FEE: $9.63"
"1766","RECD CK#0331 FROM PREFERRED LESS FEE: $144.32"
"1767","ACH"
"1768","ACH"
"1769","ACH"
"1770","ACH"
"1772","ACH"
"1773","SERVPRO CK#1884"
"1774","ACH"
"1775","CK#005447"
"1776","ACH"
"1778","ACH"
"1779","LESS NEXXUS FEE: $86.05   NEXXUS CK#43526"
"1780","ACH"
"1781","ACH"
"1782","ACH"
"1783","LESS DCMG FEE: $146.99 CK#1309"
"1784","ACH"
"1785","ACH"
"1786","DKI CK#38129"
"1788","LESS NEXXUS FEE: $6.875  NEXXUS CK#43526"
"1789","ASI CK#13148488"
"1790","ACH"
"1791","ASI CK#13148097"
"1792","AAA CK#771598 $548.80 LESS NEXXUS FEE $30.18 = $518.62"
"1793","UPC CK#503489"
"1794","NEXXUS CK#43855 LESS FEE: $128.40..RB OF $429.95 DUE FROM INSURED.

4/28 - recd partial payment from Nexxus/American Integrity advised remaining balance is due from insured due to exhausting the coverage on the policy. requested to adjust inv minus svc call to close out"
"1795","ACH"
"1796","ACH"
"1797","FEDNAT CK#1028946"
"1798","ACH PARTIAL PAYMENT RECD"
"1801","CK#38107"
"1803","ACH"
"1804","UPC CK#108094"
"1805","ACH"
"1806","DKI CK#38127"
"1807","LESS ALACRITY FEE: $219.24  ACH--per Michelle this is a partial payment..Alacrity deducted way more then our contract agreement of 9.95/per assignment & 4.25%. Michelle has entered notation into Alacnet for explanation as they still owe us $145.54"
"1808","LESS NEXXUS FEE: $58.64  CK#43464"
"1809","CK 338107"
"1810","DKI CK#38129"
"1811","DKI CK#38129"
"1812","ACH"
"1813","DKI CK#38127"
"1815","UPC CK#106814"
"1816","UPC CK#5028875"
"1817","DCMG CK#1551  LESS FEE: $65.18"
"1818","ACH"
"1819","CK#1140"
"1820","ACH"
"1822","LESS NEXXUS FEE: $254.78 CK#43484"
"1823","ACH"
"1824","ACH"
"1825","ACH"
"1826","ACH"
"1827","ACH"
"1828","LESS NEXXUS FEE: $43.75  NEXXUS CK#43526"
"1829","LESS NEXXUS FEE: $119.86 CK#43740"
"1830","TYPTAP CK#0000105688"
"1831","DKI CK#38127"
"1833","DISCREET CK#0015360483"
"1834","ACH"
"1835","ACH"
"1836","ACH"
"1837","ACH"
"1838","ACH"
"1839","ACH"
"1842","ACH"
"1843","ACH"
"1844","4/3 CREDIT FOR 212.00 ISSUED-RECD FINAL PAYMENT PENINSULA CK#1215
3/27 PENINSULA CK#1379 - PARTIAL..EMAILED JONATHAN & MATT FOR RB DATE"
"1845","DKI CK#38129"
"1846","AAA CK#771311 LESS NEXXUS FEE: $89.85"
"1847","LESS ALACRITY FEE: $17.39 ACH"
"1848","ACH"
"1849","UPC CK"
"1851","DKI CK#38127"
"1853","LESS NEXXUS FEE: $113.85 CK#43740"
"1854","DKI CK# 38127"
"1855","ACH"
"1856","HCI CK#0000269057 $729.00
HCI CK#0000269058 $4255.06"
"1857","NEXXUS CK#0000629894
Nexxus fee 6.87 paid 01/04/20"
"1858","CHAMBER CHECK#23099"
"1860","ACH"
"1861","AAA CK#778911"
"1862","ACH"
"1864","DAVID PAID VIA CC ENDING: 3901"
"1865","PREFERRED CK#0312
LESS PREFERRED FEE $45.00"
"1866","NEXXUS CK#43594 LESS NEXXUS FEE: $52.59"
"1867","FRONTLINE CK#201434"
"1868","ACH"
"1870","RECD CK#43909 $94.50 LESS NEXXUS FEE: $33.00
RECD CK #43717 $472.50 FROM NEXXUS 
LESS FEE $127.50..NOTES IN XACT STATE: 
Payment issued to contractor based off of funds received. Once final payment of $100 is received, I will issue and close out the file.
Mar 31, 2020, 12:02:21 PM
note
  40
Brook Parrinello
<bparrinello@nexxussg.com>
Nexxus  	
PR AI - $500.00  (Deductible)

** Please be advised we are stll short paid by $100.00 for this job. Please see below:

  $1,666.16 - Estimate Total
- $1,066.16 - 1st payment received from AIIC
- $500.00 - 2nd payment received from AIIC today
= $100.00 - Total amount still due to Nexxus for this job."
"1871","ALL CLAIMS CK#005612"
"1872","DISCREET CK#0015360483"
"1873","ACH"
"1874","ACH"
"1877","LESS DCMG FEE: $44.00  CK#1516"
"1878","ACH LESS ALACRITY FEE: $56.11"
"1879","LESS DCMG FEE: $285.63  CK#1486"
"1880","ACH"
"1881","CK#005565==LOST NEW CK#005668 ISSUED"
"1882","ACH"
"1883","DCMG CK#1551   LESS FEE: $16.50"
"1884","CITIZENS CHECK #0210362"
"1886","FRONTLINE CK#201434"
"1888","PROGRESSIVE CK#1659023"
"1889","ACH"
"1890","ACH"
"1891","ACH"
"1894","RECD CK FROM UPC CK#109746"
"1895","ACH"
"1897","ASI CK#1661594"
"1898","RECD CK#0348 FROM PREFERRED LESS FEE: $30.00"
"1899","BEACON CK#1072"
"1903","ALACRITY ACH LESS FEE: $28.76"
"1906","ACH"
"1907","ACH"
"1908","ACH"
"1910","CK #5978"
"1911","FL PENN CK#00457125"
"1912","ACH"
"1915","ACH"
"1928","LESS ALACRITY FEE: $46.93  ACH"
"1929","DAVID PAID VIA CC ENDING 3901"
"1930","CJ#005720"
"1931","ACH"
"1933","ACH"
"1934","ACH"
"1936","ACH"
"1937","per mobil deposit"
"1938","RECD CK FROM AMERICAN INTEGRITY CK#0000632387"
"1939","ACH"
"1942","FP CK#465714"
"1943","EDISON CK#090960"
"1944","ACH"
"1946","ACH"
"1948","ACH"
"1949","ACH"
"1950","RECD CK#777044 FROM AAA"
"1951","EDISON CK#00090262"
"1952","NEXXUS CK#43816 LESS FEE: $53.07"
"1953","RECD CK#0415 FROM PREFERRED REPAIR...DEDUCTED LARGER FEE $90.00 
EMAILED DONALD & PAUL REGARDING THE DEDUCTION...."
"1954","ACH"
"1955","Check 44446 was minus 17.49 - ck from Nexxus"
"1959","ACH"
"1960","DCMG CK#1565 LESS FEE: $9.62"
"1961","unable to delete payment as this was entered in error...commission already paid on this...recd ck#6640 $175.00"
"1962","UPC CK#110637"
"1963","ACH"
"1964","ACH"
"1966","UPC CK#112186"
"1967","ACH"
"1968","ACH"
"1969","ACH"
"1970","04/10:  paid via wire transfer 04/09."
"1971","ACH"
"1972","ACH"
"1973","UPC CK#110637"
"1974","LESS PREFERRED FEE: $162.00  PREFERRED CK#0527"
"1977","ACH"
"1979","STILLWATER CK#110424"
"1980","AMERICAN INTEGRITY CK#0000633721"
"1982","BAXTER CK#17453"
"1983","UPC CK#5042369"
"1984","ACH"
"1985","DCMG CK# 1595 LESS FEE: $40.68"
"1986","CK#3830"
"1987","CK#6160"
"1989","ACH"
"1990","CK #005802"
"1991","TRADESPLUS ACH LESS FEE: $95.58"
"1992","ALL CLAIMS CK#005765"
"1993","LESS ALACRITY FEE: $73.70  ACH"
"1994","PAID VIA QB CC"
"1995","LESS ALACRITY FEE: $118.68  ACH"
"1996","UNIVERSAL CK#5725285"
"1997","ALACRITY ACH LESS FEE: $96.54"
"1998","ACH"
"1999","ACH"
"2000","ACH"
"2001","ACH"
"2004","ACH"
"2006","TRADESPLUS ACH LESS FEE: $35.55"
"2007","TRADESPLUS ACH LESS FEE: $36.58"
"2008","CK #21476"
"2011","ACH"
"2014","ck  in full 93342"
"2015","LESS ALACRITY FEE: $103.03  ACH"
"2016","INSURED SENT IN A CHECK..#1824 FOR $885.00 DEDUCTED SEDG FEE"
"2017","PREFERRED CK#0491  LESS FEE: $127.80"
"2018","ACH"
"2019","ACH"
"2020","Paid via CC.  total 950.  removed 4% - 38.00"
"2021","LESS NEXXUS FEE: $160.01  CK#44065"
"2022","ACH"
"2023","ACH"
"2026","AAA CK#780365"
"2027","ACH LESS TRADES PLUS FEE: $42.36"
"2029","ACH"
"2030","ALL CLAIMS CK#005765"
"2031","test test"
"2032","ACH"
"2034","recd partial payment of $900.00 from UPC ck#141569..emailed the adjuster as to when the this invoice will be finalized
RECD OVERPAYMENT OF $900 FROM UPC CK#142763 $2410.11"
"2038","ACH"
"2041","LESS ALACRITY FEE: $13.75  ACH"
"2042","ACH"
"2044","ACH LESS TRADES PLUS FEE: $70.82"
"2045","UPC CK#154721"
"2046","CK #21476"
"2047","ACH LESS TRADES PLUS FEE: $23.70"
"2048","RR CK#73997"
"2051","CK #21476"
"2052","ACH LESS TRADES PLUS FEE: $64.78"
"2053","OLYMPUS CK#83497"
"2054","UNIVERSAL CK# 5724985"
"2055","UPC CK#113663"
"2056","FOUND ON QB MOBILE DEPOSIT."
"2057","ACH"
"2058","ACH LESS TRADES PLUS FEE: $38.06"
"2060","LESS PREFERRED FEE: $95.03  PREFERRED CK#0541"
"2061","per dante: ck#47998"
"2062","LESS ALACRITY FEE: $33.00  ACH"
"2064","LESS PREFERRED FEE: $32.50 PREFERRED CK#0527"
"2065","ACH"
"2066","ACH"
"2068","TRADEMARK CK#5167"
"2069","ACH"
"2070","EDISON CK#00467356"
"2072","LESS DCMG FEE: $9.63  CK#1805"
"2073","ACH"
"2075","ACH LESS TRADES PLUS FEE: $35.61"
"2076","AMERICAN INTEGRITY CHECK #0000635535 $600.00"
"2078","CK #6045"
"2079","PAID VIA AMEX ENDING: 74002"
"2080","ACH LESS ALACRITY FEE: $92.45"
"2082","ACH LESS ALACRITY FEE: $104.09"
"2083","ASI CK#13159465  $702.00"
"2085","ACH LESS ALACRITY FEE: $144.89
The PAS Payment Request in the amount of $953.40 on claim 3300338805 for the named insured Edna Gordon has been processed.  You should see the dollars in your bank account in two business days."
"2086","CK#6045"
"2089","ACH"
"2090","ACH"
"2091","LESS NEXXUS FEE: $83.66  CK#44065"
"2092","CK#6045"
"2094","RECD CK#0008518086 FROM TOWER HILL $600.00"
"2096","ACH"
"2098","RESTORATION MANAGEMENT CK#1951"
"2099","ACH"
"2100","ACH"
"2101","ACH"
"2102","USAA CK#0700413507"
"2103","CK#005947"
"2105","EDISON CK#00472773"
"2106","ACH"
"2108","Via credit card"
"2109","agreed to reduce to $1900 as claim was denied..paying tarp/inspection w/one check..
ASSURANT CK#0060494215"
"2110","PARTIAL PYMNT CK#1040
REMAINING BALANCE CK#1083"
"2111","CC"
"2112","CK#38475"
"2113","VIA QB CREDIT CARD"
"2114","CK#38482"
"2115","ACH"
"2116","ACH"
"2117","LESS ALACRITY FEE: $35.75 ACH"
"2118","UPC CK#113634"
"2119","ACH"
"2120","ALACRITY ACH LESS FEE: $24.35"
"2121","ACH"
"2122","FED NAT CK#803751"
"2123","CK#38475"
"2124","ACH"
"2127","paid via cc on QB"
"2129","USAA CK#0028535461"
"2131","FEDNAT CK#1041206"
"2132","savings 8/10.."
"2133","ACH"
"2134","CK#2303"
"2135","RESTORATION MANAGEMENT CK#1951"
"2137","ACH"
"2141","savings..8/10/2020"
"2142","CK#005873"
"2143","ACH"
"2144","via credit card - QB"
"2145","ACH"
"2146","ACH"
"2147","CK#4106"
"2148","ACH"
"2149","ACH"
"2150","CK #208161"
"2151","ALL CLAIMS CK#006257"
"2152","ACH"
"2154","CK #092913"
"2155","ACH"
"2156","carol paid by credit card"
"2158","ACH"
"2159","SEDWICK FEE DEDUCTED FROM PAYMENT--ASI CK#13166025"
"2161","FEDNAT CK#700020"
"2162","MANUALLY DEDUCTED PREFERRED FEE: $228.72  RECD PREFERRED CK#1821-THIS INVOICE WAS PAID IN FULL ON THE CHECK"
"2164","CK#15255"
"2165","CK #208523"
"2166","CK #6104"
"2167","ACH"
"2169","ACH"
"2170","CK#340159448"
"2171","SERVICEMASTER CK#12334"
"2172","LESS TRADESPLUS FEE: $23.03  ACH"
"2173","Paid check # 34070925 1436.50"
"2174","CK #6104"
"2175","PAID VIA QB CREDIT CARD"
"2177","CK#4106"
"2178","Paid -"
"2180","ACH"
"2181","CK#12331 SERVICEMASTER"
"2182","ALACRITY CHECK #032079"
"2183","VIA QB CREDIT CARD"
"2184","PAID VIA QB CREDIT CARD"
"2185","via qb cc"
"2186","ACH"
"2187","ACH"
"2188","ACH"
"2190","ACH"
"2191","Paid via check # 678"
"2192","CK #210104"
"2193","CK#12364"
"2195","CK#38512"
"2196","Minus $472.43 sedgwick fee"
"2197","CK#84953"
"2198","LESS ALACRITY  FEE: $92.45 ACH"
"2199","ACH"
"2200","ACH"
"2201","CK#19380 WAS DEPOSITED IN SAVINGS-BUT NEVER ADVSD MYSELF OR MICHELLE...CREDITING NOW.."
"2203","ACH"
"2204","CK#38512"
"2205","ACH"
"2207","CK #209096"
"2208","RR CK#74113"
"2209","ACH"
"2211","LESS ALACRITY FEE: $57.97  ACH"
"2212","REVISED AS WE JUST RECEIVED THE CK#1779094 FROM AMERICAN INTEGRITY... 
RECD APPROVAL TO VOID...AS WE WERE JUST ADVSD BY OLLY RYMER HRYMER@ASICORP.ORG VIA XACT TO CONTACT INSURED FOR PYMNT BELOW DEDUCTIBLE..."
"2213","CK#005904"
"2214","PAID VIA QB CREDIT CARD"
"2216","ACH"
"2217","ASI CK#13169372 $1273.00 DEDUCTED SEDG FEE"
"2218","CK#4123"
"2219","LESS TRADESPLUS FEE: $45.09  ACH"
"2220","CK #092912"
"2221","CK#4123"
"2224","ACH"
"2225","Paid check # 0074730210"
"2226","EFT ACH"
"2227","CK#785334"
"2229","CK#4123"
"2230","PAID VIA QB CC"
"2232","AAA CK#788342"
"2233","CK#004897"
"2234","LESS FEE 19.58"
"2235","ACH LESS ALACRIYT FEE: $92.45"
"2236","LESS ALACRITY FEE$92.45  ACH"
"2237","ACH"
"2238","ACH"
"2240","CK #6104"
"2241","found via mobile deposit on 10/16 never applied...Homeowners Choice ck#231615"
"2246","VIA QB CC"
"2248","ACH"
"2249","LESS TRADESPLUS FEE: $40.37  ACH"
"2250","CK#005904"
"2251","Evolution Risk Advisors CK#6005240"
"2252","CK #6104"
"2253","ACH"
"2255","ACH"
"2257","ACH  LESS ALACRITY FEE: $19.58"
"2258","ACH ALACRITY LESS FEE: $97.57"
"2259","CK#19380 WAS DEPOSITED IN SAVINGS-BUT NEVER ADVSD MYSELF OR MICHELLE...CREDITING NOW.."
"2260","RR CK#74113"
"2261","CK #209419"
"2262","LESS NEXXUS FEE: $10.32  NEXXUS AI CK#44165"
"2263","ACH"
"2264","ACH"
"2265","CK#2312"
"2266","ACH"
"2268","CK#12351"
"2269","ACH"
"2270","LESS ALACRITY FEE: $68.36  ACH"
"2271","CK#12364"
"2272","ACH"
"2274","CK #6104"
"2275","CK#4123"
"2276","CK #6104"
"2277","ACH"
"2278","FEDNAT CK#1049706"
"2279","CK#4123"
"2282","ACH"
"2283","recd approval to credit as bad debt.."
"2285","Paid via check  # 98718"
"2286","ACH"
"2287","ACH"
"2288","ACH"
"2289","PAID VIA CC QB"
"2290","ACH"
"2291","ACH"
"2292","SOUTHERN FIDELITY CHECK"
"2294","AAA CK#786086"
"2295","ACH"
"2297","VIA QB CREDIT CARD"
"2298","CK #6104"
"2299","PREFERRED REPAIR FEE: $61.68  CK#2057"
"2300","VIA QB CREDIT CARD"
"2303","CK#2312"
"2304","LESS FEE: 39.16"
"2307","CK#38512"
"2308","USAA CK#0028607822"
"2309","UPC CK#118945 $935.00 SED FEE DEDUCTED.."
"2310","ACH"
"2311","ACH"
"2312","Paid check # 0074730210"
"2313","LESS TRADESPLUS FEE: $113.78  ACH"
"2315","ALL CLAIMS CK#006151"
"2316","7/21 spoke to linday..shorted $1000.00 on this ck#005993 will process on the next check"
"2317","LESS TRADESPLUS FEE: $17.49  ACH"
"2318","VIA QUICKBOOKS CC"
"2319","Check # 1430666"
"2320","NEXXUS SOLUTIONS AI CK#44246 LESS FEE: $477.77"
"2323","VIA QB CREDIT CARD"
"2324","LESS TRADESPLUS FEE: $31.29  ACH"
"2325","ACH"
"2326","ACH"
"2327","ACH"
"2329","CK #786250"
"2334","ACH"
"2335","LESS TRADES PLUS FEE: $33.14  ACH"
"2336","ACH"
"2337","FRONTLINE CK#215244"
"2338","ACH"
"2341","LESS TRADES PLUS FEE: $56.25  ACH"
"2344","LESS PREFERRED FEE: $10.50  PREFERRED CK#1989"
"2347","CK#211816"
"2348","ACH"
"2350","ACH"
"2355","CK#19380 WAS DEPOSITED IN SAVINGS-BUT NEVER ADVSD MYSELF OR MICHELLE...CREDITING NOW.."
"2356","LESS TRADESPLUS FEE: $95.31 ACH"
"2358","LESS TRADESPLUS FEE: $29.82   ACH"
"2359","VIA QB CREDIT CARD"
"2360","Paid via CC"
"2362","FEDNAT CK#1170904"
"2363","EMAILED MELISSA THE ADJUSTER AS TO WHY THE CHECK IS LESS $73.83 - CK#789028
AAA CK#791191"
"2365","ACH"
"2366","ASSURANT CK#0060494215"
"2367","LESS ALACRITY FEE: $333.64  ACH"
"2368","LESS TRADESPLUS FEE: $29.86  ACH"
"2369","CK#26401"
"2370","ACH"
"2371","VIA QB CC"
"2372","CK #6104"
"2373","ACH"
"2374","ACH"
"2376","ACH"
"2378","Date	Amount applied
06/18/2020	$3,035.00"
"2379","LESS DCMG FEE: $69.29 CK#1856"
"2380","CK#005904"
"2382","CK 340164467"
"2383","VIA QB CC"
"2384","FEDNAT CK#1138301"
"2386","ACH"
"2387","ACH"
"2388","ACH"
"2389","CK#6225"
"2390","CK#21633"
"2391","FRONTLINE CK#210194"
"2392","ACH"
"2394","ACH"
"2395","CK#8987"
"2396","LESS ALACRITY FEE: $61.76 ACH"
"2398","CK#1361"
"2399","CK#1361"
"2400","CK#38512"
"2402","LESS FEE: $60.93 ACH"
"2403","ALL CLAIMS CK#006257"
"2404","MInus DCMG 9.63"
"2406","LESS FEE: $7.50 CK#1760"
"2407","VIA QB CREDIT CARD"
"2408","SERVPRO CK#1973"
"2410","CK#005904"
"2411","ACH LESS ALACRITY FEE: $128.45"
"2413","ACH"
"2415","CK#19380 WAS DEPOSITED IN SAVINGS-BUT NEVER ADVSD MYSELF OR MICHELLE...CREDITING NOW.."
"2416","olympus ck#85713"
"2419","ACH"
"2420","personal check"
"2421","ACH"
"2422","EDISON CK#00472773"
"2423","ACH"
"2424","CK#38512"
"2425","ACH"
"2426","ACH"
"2427","ACH"
"2428","ACH"
"2430","PAID VIA CC"
"2431","CK#21633"
"2432","Date	Amount applied	Payment no.	
07/10/2020	$816.50	ACH"
"2433","ALL CLAIMS CK#006258"
"2436","ACH"
"2437","CK #21633"
"2438","LESS TRADESPLUS FEE: $67.26  ACH"
"2440","CK#19380 WAS DEPOSITED IN SAVINGS-BUT NEVER ADVSD MYSELF OR MICHELLE...CREDITING NOW.."
"2441","PREPARED INS CK#92545"
"2444","ACH"
"2445","CK#19380 WAS DEPOSITED IN SAVINGS-BUT NEVER ADVSD MYSELF OR MICHELLE...CREDITING NOW.."
"2447","via QB CC"
"2448","LESS FEE: $8.75  PREFERRED CHECK #0561"
"2449","ALACRITY ACH LESS FEE: $139.82"
"2450","OLYMPUS CK#0000103230"
"2451","ACH SEDGWICK LESS FEE: $893.89"
"2455","ACH"
"2457","LESS TRADESPLUS FEE: $19.10  ACH"
"2458","gus has the check..emailed paid invoice to homeowner ck#2570"
"2459","OLYMPUS CK#87029"
"2460","CK#19380 WAS DEPOSITED IN SAVINGS-BUT NEVER ADVSD MYSELF OR MICHELLE...CREDITING NOW.."
"2461","OLYMPUS CK#85608"
"2462","ACH"
"2464","ACH"
"2465","ACH"
"2466","LESS TRADESPLUS FEE: $35.69  ACH"
"2467","ACH"
"2468","ALL CLAIMS CK# 006257"
"2470","CK#38557"
"2473","ACH"
"2474","ACH"
"2475","LESS TRADESPLUS FEE: $48.32  ACH"
"2476","MANUALLY DEDCUTED FEE: $151.28..INSURED PAID $1891.00 VIA QB CC

RECD CK#13208836 $1891.00 FROM ASI ON 4/1/2021-SENDING REIMBURSEMENT TO THE INSURED.."
"2478","OLYMPUS CK# 86918"
"2479","ACH"
"2481","ACH"
"2482","ACH"
"2483","LESS TRADESPLUS FEE: $91.92  ACH"
"2484","CK#286"
"2485","CK#006543"
"2487","CK#68220"
"2488","Paid 865.42 on check # 13195814"
"2490","ACH"
"2491","ACH"
"2493","Insured paid by Credit Card"
"2496","ACH"
"2497","ACH"
"2499","closed out invoice as bad debt.."
"2500","Preferred fee $34.50"
"2502","ACH"
"2503","ACH"
"2504","EDISON CK#00094817"
"2505","LESS ALACRITY FEE: $33.00  EFT

08/12/2020 - ALACRITY FEE $126.77 (by Admin) THIS NOTE BELONGS TO JOB #2471 INV #3732 AS WE RECD PAYMENT DIRECTLY FROM TOWER HILL PER QB"
"2506","ACH"
"2507","LESS TRADESPLUS FEE: $36.58"
"2508","ACH"
"2511","PARTIAL PAYMENT AS CLAIM DENIED...Est.# 21795867-78-28446-1 Adjusted amount:$750.00 Note:***No Refund Required***Claim denied.  Tower Hill paid $1500 as expense toward EMS services split between the board up and the other board up services $750 each
denied claim..approved to reduce to 
Date	Amount applied	Payment no.	
08/06/2020	$698.80	ACH ALACRITY CHARLTON	
07/27/2020	$698.80"
"2512","ACH"
"2513","ACH"
"2514","ACH"
"2515","ACH"
"2518","LESS TRADESPLUS FEE: $42.54  ACH"
"2519","LESS TRADESPLUS FEE: $59.86  ACH"
"2520","ACH"
"2521","ACH"
"2523","Check Paid in full - Chk#5136816
Fees manually deducted"
"2525","FL PENN CK#00475222"
"2526","CK#21633"
"2527","EDISON CK#0094670"
"2528","ACH"
"2529","ACH"
"2530","ACH"
"2531","ACH"
"2532","ACH"
"2533","AMERICAN INTEGRITY CK#640020"
"2534","ACH"
"2535","ACH"
"2536","ACH"
"2537","SERVICE MASTER BY REED CK#1229"
"2538","ACH"
"2543","LESS SEDGWICK FEE: 238.84  ACH"
"2545","ACH LESS TRADES PLUS FEE: $23.70"
"2546","ACH"
"2547","Paid 464.50 on check # 1757143"
"2549","ACH"
"2550","ACH"
"2551","OLYMPUS CK#0000103230"
"2552","ACH"
"2553","ACH"
"2554","ALL CLAIMS CK#006257"
"2555","CK#005993"
"2556","CHECK #793265 FOR $855.00 (NOT SURE WHY..BUT OK) DEDCUTED ALACRITY FEE FROM ACTUAL CHECK AMOUNT"
"2557","CK#005904"
"2558","CK #27108"
"2560","RYTECH CK#4194"
"2561","CK#005904"
"2564","savings 8/18"
"2565","CK#286"
"2566","ACH"
"2567","ACH"
"2568","CK#23258"
"2570","ACH"
"2574","EFT $93.00
EFT $1954.00"
"2576","ACH"
"2577","CK #21633"
"2578","ACH"
"2580","ACH"
"2581","ACH"
"2582","CK#001255"
"2585","CK#005993"
"2586","FIRESERVICE CK#23383"
"2588","BEACON CK#1085 - check was returned..."
"2590","CK#286"
"2591","ACH"
"2592","FRONTLINE CK#216630"
"2593","SERVPRO CK#9350"
"2594","No Fees"
"2595","ACH"
"2596","FRONTLINE CK#117244"
"2597","Date	Amount applied	Payment no.	
08/18/2020	$450.00	26549"
"2598","CK#6224"
"2599","CK#38557"
"2600","CK #2905"
"2601","ALL CLAIMS CK #006257"
"2603","CK#1374"
"2605","ACH"
"2606","CK#00505555388 PUROCLEAN"
"2607","PROGRESSIVE CK#13164220"
"2608","ASI CK#13167567"
"2610","UPC CK#118858 $2616.00  DEDUCTED SEDG FEE"
"2611","ACH"
"2612","LESS TRADESPLUS FEE: $37.17   ACH"
"2613","ACH"
"2614","CK#005904"
"2616","ACH"
"2617","ACH"
"2618","CK#2920"
"2621","DCMG CK#1848 LESS FEE: $44.00"
"2622","CK#094986"
"2623","CK#38557"
"2624","ACH"
"2629","CK#006543"
"2630","EDISON CK#00095604"
"2632","CK#2920"
"2633","CK3213539"
"2634","ALL CLAIMS CK#006209"
"2635","LESS SEDGWICK FEE: $72.00  ACH"
"2636","LESS TRADESPLUS FEE: $22.38  ACH"
"2637","LESS TRADESPLUS FEE: $36.58  ACH"
"2638","ACH"
"2642","LESS TRADESPLUS FEE: $45.13  ACH"
"2643","VIA QB CC"
"2644","CK#12385"
"2646","OLYMPUS CK#0000086711"
"2647","ck prepared 95844"
"2648","CK#005947"
"2650","EDISON CK#00095619"
"2651","CK#006543"
"2652","LESS ALACRITY FEE: $33.00  ACH"
"2653","CK#19450"
"2654","ACH"
"2656","RECD CK#6363 FROM SFR SERVICES, LLC.."
"2657","LESS ALACRITY FEE: $33.00  EFT"
"2658","PAUL DAVIS CK#19417"
"2659","ACH"
"2663","CK#2920"
"2664","LESS TRADESPLUS FEE: $94.61  ACH"
"2665","denied claim less alacriyt fee: $190.59"
"2666","AMERICAN INTEGRITY CK#0000640669"
"2667","ASI/PROGRESSIVE CK#13172766"
"2668","CK#19484"
"2670","via qb"
"2672","EDISON CK#094987"
"2673","ACH"
"2674","ACH"
"2675","VIA QB CREDIT CARD"
"2677","Date	Amount applied	Payment no.	
07/17/2020	$329.32	ACH"
"2679","Date	Amount applied	Payment no.	
07/17/2020	$1,545.83	ACH"
"2680","LESS TRADESPLUS FEE: $71.41   ACH"
